model_id,scenario_id,vintage_id,series_id,concept,unit,frequency,year,value,status,source_file,source_sheet,source_cell,method,data_status,source_value_type,reporting_role,parent_vintage_id,input_vintage_id,fr_ids,fr_id,error,coverage_scope,price_basis,unit_scale_unresolved,source_atom_id,caveat,primary_source_file,primary_source_sheet,primary_source_cell,transformation
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_57,Pensiyaçılar üçün,AZN,annual,2018,145.1,source_input,8 vərəq.xlsx,2.4.1.5.-7.,I57,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_57,Pensiyaçılar üçün,AZN,annual,2019,151.7,source_input,8 vərəq.xlsx,2.4.1.5.-7.,J57,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_57,Pensiyaçılar üçün,AZN,annual,2020,158.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,K57,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_57,Pensiyaçılar üçün,AZN,annual,2021,165.7,source_input,8 vərəq.xlsx,2.4.1.5.-7.,L57,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_57,Pensiyaçılar üçün,AZN,annual,2022,186.4,source_input,8 vərəq.xlsx,2.4.1.5.-7.,M57,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_57,Pensiyaçılar üçün,AZN,annual,2023,199.3,source_input,8 vərəq.xlsx,2.4.1.5.-7.,N57,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_58,Uşaqlar üçün,AZN,annual,2016,131.2,source_input,8 vərəq.xlsx,2.4.1.5.-7.,G58,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_58,Uşaqlar üçün,AZN,annual,2017,144.6782274534923,source_input,8 vərəq.xlsx,2.4.1.5.-7.,H58,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_58,Uşaqlar üçün,AZN,annual,2018,156.3,source_input,8 vərəq.xlsx,2.4.1.5.-7.,I58,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_58,Uşaqlar üçün,AZN,annual,2019,163.6,source_input,8 vərəq.xlsx,2.4.1.5.-7.,J58,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
